word_count,sentence_count,locations,location_count,actions,action_count,urgency_level,is_informal,pos_tags,text,disaster_type,source
22,3,in North and South The death|North and South,2,,0,low,True,DET PROPN PROPN PROPN PUNCT PUNCT PROPN PROPN ADP ADV NUM PROPN SCONJ PROPN VERB PROPN ADP PROPN CCONJ PROPN DET NOUN,The Wall Street Journal. - News Alert At Least 25 Dead as Wildfires Hit California in North and South The death,injured_or_dead_people,HumAID
30,2,California,1,,0,low,False,SYM NOUN AUX AUX DET NOUN ADV ADP NOUN ADP PROPN PUNCT ADV ADP SYM NOUN NOUN NOUN NOUN PUNCT ADJ NOUN ADV AUX AUX ADP PROPN PUNCT X VERB,"#Flooding could be a concern again for parts of California, especially in #wildfire burn scar areas. Heaviest rain here will be on Thursday: #CAwx",caution_and_advice,HumAID
15,1,Italy Stay|in Italy Stay strong,2,,0,low,False,NOUN PRON NOUN VERB ADP DET DET NOUN ADP PROPN VERB ADJ VERB SYM PROPN,Today my prayers goes to all the victims in Italy Stay strong ἞E἟9 #PrayforItaly,sympathy_and_support,HumAID
18,1,Wellington|North Canterbury,2,,0,low,False,NOUN ADP PROPN PROPN ADP PROPN VERB PART VERB ADJ SCONJ NOUN NOUN VERB ADP SYM NOUN PUNCT,Schools from North Canterbury to Wellington told to remain shut until damage assessment carried out #eqnz:,infrastructure_and_utility_damage,HumAID
23,2,Canada,1,,0,low,True,SYM PROPN SYM NOUN PUNCT ADJ ADP SYM NOUN AUX AUX VERB PUNCT SPACE PROPN PUNCT SYM PROPN SYM PROPN SYM PROPN SYM NOUN,#Canada #wildfire: Much of #FortMcMurray could be destroyed -  RT @BBCNews #FortMac #Alberta #YMM #YMMfire,infrastructure_and_utility_damage,HumAID
34,4,Zimbabwe|n’t,2,help,1,medium,True,VERB ADV ADP PROPN PUNCT PRON AUX ADV VERB SYM NOUN NOUN ADP PRON NOUN ADP DET NOUN PUNCT ADP ADJ NOUN PRON AUX VERB DET PROPN PROPN NOUN PUNCT INTJ PUNCT VERB PUNCT,"Living outside of Zimbabwe? You can still help #cycloneidai victims with your donation of ANY amount. For more information you can visit the @econetzimbabwe Instagram page. Please, don’t",rescue_volunteering_or_donation_effort,HumAID
24,2,Puerto Rico|in Puerto Rico,2,,0,low,True,SYM NOUN ADP SYM PROPN PUNCT DET NOUN VERB ADP PROPN PROPN AUX VERB VERB NOUN ADP ADJ ADP PROPN PROPN PUNCT NOUN AUX,#News via #NPR: The damage left by Hurricane Maria has disabled running water for many in Puerto Rico. People are,infrastructure_and_utility_damage,HumAID
43,2,,0,help,1,medium,True,NUM NOUN ADP SYM PROPN CCONJ PROPN PUNCT NUM NOUN ADP SYM PROPN AUX PRON VERB SYM PROPN SCONJ SCONJ DET NOUN AUX PART VERB SYM PROPN NOUN PRON AUX PART ADV VERB ADJ ADP DET NOUN VERB PUNCT SYM PROPN SYM PROPN,1000 crores for #JioInstitute &amp; 500 cr for #KerelaFloods is this called #NewIndia where if the state dont have #BJP govt you wont even help enough to the people suffering! #PrayForKerala #StandWithKerala,sympathy_and_support,HumAID
20,2,Anzac RT|in Anzac RT,2,,0,low,True,NUM NOUN VERB ADP PROPN PROPN NOUN PUNCT PROPN PROPN PUNCT PROPN NUM PUNCT NUM NOUN SYM NOUN SYM NOUN,"12 structures destroyed in Anzac RT @RMWoodBuffalo: Wildfire Update - May 6, 11:55 a.m. #ymmfire #FortMacFire",infrastructure_and_utility_damage,HumAID
11,1,,0,rescue,1,low,True,PROPN PROPN PUNCT DET NOUN VERB ADV PUNCT PROPN PROPN PROPN,Hurricane Harvey – No Horse Left Behind – Equine Rescue Network,rescue_volunteering_or_donation_effort,HumAID
12,2,BAY|Tampa Bay,2,,0,low,True,PROPN DET PROPN PUNCT PROPN ADJ NOUN VERB ADP PROPN PROPN NOUN,WHERES THE BAY? Irmas strong winds suck away Tampa Bay water,other_relevant_information,HumAID
30,1,,0,emergency,1,medium,True,PUNCT PROPN PROPN NOUN CCONJ PROPN PUNCT NUM NOUN NOUN NOUN AUX ADP DET NOUN PUNCT VERB NOUN ADP NOUN VERB ADP SYM PROPN CCONJ PROPN PUNCT SYM PROPN PUNCT,"~6,000 Red Cross workers &amp; 276 emergency response vehicles are on the ground, helping thousands of people affected by #Harvey &amp; #Irma.",rescue_volunteering_or_donation_effort,HumAID
41,1,,0,assist,1,low,True,NOUN ADP DET NOUN VERB PRON CCONJ PRON NOUN PROPN ADP DET ADJ NOUN ADP SYM PROPN PUNCT X AUX VERB DET NOUN NOUN ADP NOUN NOUN CCONJ NOUN PRON AUX AUX VERB ADP PART VERB ADP NOUN NOUN NOUN PUNCT,Soldiers from the @3rd_Infantry prepared themselves and their equipment Thursday for the potential impacts of #HurricaneFlorence. @USAGStewartHAAF has become a staging point for @USCG helicopters and crews who may be called on to assist in hurricane response efforts.,rescue_volunteering_or_donation_effort,HumAID
21,1,in Kerala in just one day|India|Video|Kerala,4,,0,low,True,PROPN NOUN NOUN PUNCT ADV NUM VERB ADP PROPN ADP ADV NUM NOUN PUNCT PROPN NOUN VERB PROPN NOUN PROPN NOUN,"Kerala flood toll: Over 100 killed in Kerala in just one day, Kerala floods live Video | India monsoon",injured_or_dead_people,HumAID
13,3,California|Coast,2,,0,low,True,PROPN NOUN PUNCT VERB ADP DET PROPN PUNCT PROPN ADP NOUN VERB PUNCT,FEMA warning! Get off the Coast! California under earthquake threatens!,caution_and_advice,HumAID
20,4,,0,,0,low,False,PROPN PROPN PUNCT PROPN PROPN VERB PUNCT ADJ NOUN NOUN PART VERB NOUN PROPN PUNCT VERB NOUN VERB ADV PUNCT,RT @willhaynie: Evacuation Order issued. Interstate lane reversal to begin noon Monday. See zones listed below.,displaced_people_and_evacuations,HumAID
29,1,California,1,,0,low,True,NOUN VERB PROPN PROPN AUX PRON DET NOUN ADP DET PROPN NOUN AUX ADP NOUN ADP DET NOUN ADP DET ADJ NOUN NOUN PROPN PART PROPN ADV VERB PUNCT,@aintnobarbie @dsshep1959 @NBCLA @CountyofLA Is there any truth to the California fires were in relation to the path of the high speed rail Feinstein’s Husband just got ?,other_relevant_information,HumAID
51,5,,0,,0,low,True,PRON NOUN PUNCT NOUN PUNCT PROPN PROPN VERB SCONJ DET NOUN VERB DET NOUN PUNCT PRON AUX VERB ADP NOUN CCONJ NOUN PUNCT CCONJ ADV ADP NOUN PUNCT NOUN PUNCT NOUN ADJ ADP ADJ PROPN PUNCT NOUN NOUN PUNCT PRON AUX PRON AUX ADP PRON NOUN PUNCT PUNCT SYM PROPN NOUN,"My friend, colleague, Dr @LaurieAdkin asked how the homes withstand the onslaught. They’re made of concrete and steel—but hard for roofs, windows. Surges higher than tallest bldg. Hurricane damage: What will it do to my home?” #HurricaneDorian @YouTube",infrastructure_and_utility_damage,HumAID
13,1,in Florida|Florida,2,,0,low,False,PROPN VERB PRON NOUN NOUN ADP PRON NOUN NOUN ADP PROPN NOUN PROPN,Irma destroyed our family tree at my grandparents house in Florida 😭💔,infrastructure_and_utility_damage,HumAID
31,3,Bahamas,1,,0,low,True,VERB DET NOUN DET ADJ NOUN ADP PROPN PROPN PUNCT NOUN CCONJ NOUN VERB ADP ADP PRON PRON CCONJ PRON PRON VERB AUX VERB ADV ADP DET PROPN PUNCT X NUM,Wishing every one a safe ride through hurricane Dorian. Thoughts and prayers going out to you all and those who’ve been hit hard in the Bahamas. ❤️,sympathy_and_support,HumAID
41,2,North Carolina|in Wilmington|Wilmington,3,,0,low,True,PROPN NOUN PUNCT NOUN ADP DET NOUN NOUN ADP PROPN PUNCT PROPN PROPN PUNCT VERB ADP ADP DET ADJ NOUN ADP PROPN PUNCT DET PROPN PROPN PROPN VERB PRON AUX VERB NOUN PUNCT VERB NOUN NOUN CCONJ NOUN NOUN NOUN PUNCT,"HURRICANE DAMAGE: Part of this gas station in Wilmington, North Carolina, fell over from the strong winds of Florence. The National Hurricane Center says it will bring life-threatening storm surges and hurricane force winds.",infrastructure_and_utility_damage,HumAID
11,2,,0,,0,low,True,NOUN PUNCT NOUN VERB ADV SCONJ PROPN PROPN VERB ADP NOUN,VIDEO: Damage left behind after Hurricane Maria tore through P,other_relevant_information,HumAID
7,1,,0,donate,1,low,False,VERB SYM VERB SYM PROPN SYM NOUN,Donate #PrayersForItaly #TerremotoItalia #ItalyEarthquake,rescue_volunteering_or_donation_effort,HumAID
11,2,,0,,0,low,True,PROPN VERB NOUN PROPN PUNCT PROPN PROPN ADP PROPN PROPN PUNCT,ALBERTA WILDFIRES | ALERT! Regional Municipality of Wood Buffalo.,caution_and_advice,HumAID
14,1,in Northern Californias Camp Fire,1,,0,low,True,PROPN PUNCT PROPN PUNCT NOUN NOUN VERB ADP NUM ADP PROPN PROPN PROPN PROPN,NBC - BREAKING: Death toll climbs to 23 in Northern Californias Camp Fire,injured_or_dead_people,HumAID
42,2,Bahamas|South Carolina|Georgia|North Carolina|Florida,5,emergency,1,medium,True,PRON NOUN AUX ADP DET NOUN ADP DET PROPN NOUN SCONJ PRON VERB SYM PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PROPN PUNCT CCONJ PROPN PROPN PUNCT AUX VERB PUNCT VERB ADJ PRON VERB DET NOUN NOUN PUNCT CCONJ VERB ADJ PUNCT,"My thoughts are with the people of the Bahamas today as they face #HurricaneDorian. Florida, Georgia, South Carolina, and North Carolina: Be prepared, make sure you have an emergency plan, and stay safe.",sympathy_and_support,HumAID
19,1,,0,,0,low,True,NOUN VERB NOUN VERB PART VERB NOUN ADP NOUN ADP NOUN CCONJ NOUN NOUN ADP PROPN SYM PROPN PUNCT,#USArmyReserve Soldiers prepare to deliver supplies in support of recovery and relief efforts of Hurricane #Irma.,rescue_volunteering_or_donation_effort,HumAID
29,2,in Sri Lanka|Sri Lanka,2,,0,low,True,PROPN PROPN PROPN PROPN PUNCT PROPN PUNCT PROPN PROPN PUNCT VERB NUM PROPN PROPN PUNCT SYM NUM PUNCT PART VERB NOUN NOUN NOUN ADP PROPN PROPN PUNCT SYM PUNCT,"Korean Actress Lee Young-ae (AKA Changumi) donates 56,000,000 Korean Won ($50,000) to support flood relief efforts in Sri Lanka. #FloodSL",rescue_volunteering_or_donation_effort,HumAID
36,3,,0,need,1,low,False,SYM ADJ NOUN VERB ADP DET NOUN PUNCT DET NOUN VERB PART SYM VERB DET ADJ NOUN SCONJ ADV ADJ VERB NOUN PUNCT VERB DET ADJ NOUN VERB ADJ NOUN PUNCT SYM NOUN VERB PRON PUNCT,#Humanitarian aid comes in all forms. No one needs to #cruise a devastated area when so many need aid. Doing the right thing = Positive PR ~ #RoyalCaribbean thank you Ὢ2,rescue_volunteering_or_donation_effort,HumAID
22,2,,0,,0,low,True,PROPN PUNCT PUNCT PROPN VERB PRON VERB DET ADJ NOUN ADP NUM NOUN PROPN NOUN PUNCT PRON VERB NUM ADP DET NOUN,RT @SarahNEmerson: EPA says it found no significant damage at three PR Superfund sites. There are 23 throughout the island,other_relevant_information,HumAID
23,2,Jamaica,1,,0,low,False,NOUN ADP ADP DET NOUN ADP SYM PROPN AUX ADP PROPN PUNCT PRON VERB ADP PRON ADJ NOUN PUNCT SYM PROPN SYM PROPN,"Prayers up for the people of #Haiti Being from Jamaica, I feel for my fellow islanders. #HaitiStrong #JahLives",sympathy_and_support,HumAID
21,2,Mexico|in Mexico that are recovering from a horrible earthquake,2,,0,medium,False,PROPN PROPN PUNCT INTJ VERB ADP PRON ADP PROPN PRON AUX VERB ADP DET ADJ NOUN PUNCT PROPN VERB PRON PUNCT,RT @livechristian1: Please pray for those in Mexico that are recovering from a horrible earthquake. God bless them.,sympathy_and_support,HumAID
54,3,,0,immediately,1,medium,True,AUX PRON ADV VERB SCONJ PROPN ADV VERB NUM NOUN ADP NOUN PROPN PUNCT SCONJ PRON VERB PRON AUX PART AUX VERB ADJ VERB NOUN ADP PROPN PART VERB PRON PROPN NOUN PUNCT DET NOUN AUX PART ADJ PART VERB CCONJ PROPN PUNCT AUX AUX VERB ADV SCONJ PRON AUX VERB ADJ NOUN PUNCT,Does anyone truly believe that @POTUS really gives 2 hoots about hurricane Dorian? If he did he would not be taking much needed funds from FEMA to build his Effin wall. This man is not fit to serve &amp; should be impeached immediately before he can do more damage.,not_humanitarian,HumAID
24,1,,0,,0,low,True,PROPN PROPN PROPN PUNCT VERB ADV ADP DET NOUN NOUN PRON VERB DET NOUN ADV CCONJ VERB DET ADJ NOUN NOUN PROPN SYM NOUN,Morehead City NC. Went back to the gas station that got some damage earlier and found this sad scenario @WeatherNation @GarofaloWX #florence,infrastructure_and_utility_damage,HumAID
55,3,Yuba City|in Yuba City,2,,0,low,True,DET PROPN PUNCT PROPN PROPN PUNCT NUM PROPN PROPN ADP PROPN PROPN PUNCT AUX VERB NOUN ADP DET SYM PROPN PUNCT SCONJ PRON VERB ADP DET NOUN VERB DET NOUN PUNCT NOUN ADP ADJ NOUN PUNCT ADJ NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN CCONJ ADJ VERB NOUN PUNCT DET NOUN AUX ADJ ADV PUNCT,"The Yuba-Sutter Fairgrounds (442 Franklin Ave in Yuba City) is accepting evacuees of the #CampFire. If you live in this area pack a go-bag with medical supplies, important documents, water, food, clothing and other needed items. A list is available here:",displaced_people_and_evacuations,HumAID
35,3,,0,,0,low,False,NUM NOUN AUX VERB ADP VERB NOUN ADP NOUN PART NOUN ADP SYM PROPN PUNCT SYM NOUN PUNCT NUM ADP PRON AUX SYM PROPN NOUN PUNCT PRON AUX PRON NOUN NOUN AUX PUNCT SPACE ADP PROPN,"5 ppl were arrested for looting homes of fire’s victims in #Mati, #Grecce. 3 of them are #GoldenDawn members. This is what #Fascism is.  via @Souidos",other_relevant_information,HumAID
45,3,Ellicott City|Maryland,2,,0,low,True,DET PROPN NOUN NOUN ADP NOUN VERB NUM NOUN ADP PRON NOUN ADP DET PROPN PROPN PUNCT PROPN NOUN DET NOUN ADV PUNCT DET NOUN AUX VERB DET ADJ NOUN NOUN PUNCT PRON NOUN NOUN AUX PART VERB PART VERB DET NOUN ADP NOUN ADP,"A Bat fan friend of mine lost 80% of his possessions in the Ellicott City, Maryland flooding a week ago. This area was declared a national disaster area. His renters insurance isnt going to cover the tens of thousands of",infrastructure_and_utility_damage,HumAID
34,3,,0,,0,low,True,NOUN SYM PROPN ADP DET SYM PROPN PROPN ADP NUM PUNCT VERB PROPN PROPN VERB PROPN PROPN PROPN PROPN NUM PUNCT NUM NOUN ADJ AUX ADV VERB DET NOUN PUNCT ADV PUNCT SYM PROPN,Bonus #WednesdayWisdom for The #COMPLICIT Gang of 8 (@JeffFlake @SenJonKyl @lisamurkowski @SenatorCollins @BobCorker @SenSasse @BenSasse @marcorubio @LindseyGrahamSC): 3000 people dead is NEVER considered a success. Ever. #HurricaneFlorence,injured_or_dead_people,HumAID
16,1,,0,help,1,medium,False,PROPN SYM PROPN NOUN NOUN VERB PRON VERB SYM NOUN SYM PROPN PROPN PROPN SYM NOUN,@SKastenbaum #HurricaneMaria #PeruvianstudentsInPuertoRico help them please #PeruvianEmbassy #rpp #atv #americanoticias,rescue_volunteering_or_donation_effort,HumAID
27,3,in Bahamas|Bahamas,2,,0,low,True,PROPN PROPN PROPN NOUN ADV VERB PART VERB ADP PROPN NUM NOUN PUNCT PRON AUX ADV ADJ ADP NOUN ADP PROPN PUNCT SYM PROPN PROPN ADP NUM,Circle Food Store manager still trying to rebuild after August 5 flood. He is also concerned about family in Bahamas. #IRMA @WDSU at 6,other_relevant_information,HumAID
23,5,the Bahamas  Wow!,1,,0,medium,True,PROPN PROPN PROPN ADP NOUN CCONJ PROPN PROPN ADP PROPN ADP DET PROPN SPACE INTJ PUNCT ADJ PUNCT PROPN PUNCT PROPN ADV ADV PUNCT,Hurricane Dorian Whips Up Waves and Strong Winds on Approach to the Bahamas  Wow! Terrible ! OMG! DESTROYED Right NOW!,infrastructure_and_utility_damage,HumAID
52,1,in Florida just so the weather reporters can say welp it|Florida,2,,0,low,True,PRON VERB ADJ ADP DET DET NOUN PRON VERB NOUN ADP NOUN ADP NOUN CCONJ NOUN NOUN X ADP PROPN ADV ADV DET NOUN NOUN AUX VERB VERB PRON AUX VERB ADV ADP PROPN PART ADV ADJ SCONJ PRON VERB SYM PROPN ADJ ADP PRON NOUN ADP NOUN PRON NOUN AUX VERB,I feel bad for all the people that wasted millions of dollars on water and generators food etc in Florida just so the weather reporters can say welp it’s steering away from Florida not as bad as we predicted #HurricaneDorian sorry for your loss of money our hands are tied,sympathy_and_support,HumAID
30,3,Ellicott City|Maryland,2,,0,low,True,ADP PROPN PUNCT PROPN PROPN VERB ADJ NOUN ADP DET NOUN PUNCT ADJ ADP DET NOUN NUM NOUN ADV PUNCT AUX PRON VERB PART VERB CCONJ VERB PUNCT SYM VERB,"In Maryland, Ellicott City experienced devastating flooding over the weekend - similar to a flood two years ago. Will they choose to rebuild or retreat? #EllicottCityFlood",other_relevant_information,HumAID
36,3,,0,,0,low,True,SYM NOUN AUX ADP SYM PROPN PUNCT NOUN ADP PROPN PROPN PROPN PROPN PUNCT PROPN PUNCT ADV CCONJ ADJ ADP SYM NOUN SYM PROPN ADJ ADJ VERB PUNCT X VERB SYM PROPN SYM PROPN SYM PROPN,#NeedOfTheHour is to #StandWithKerala. Volunteers of Cochin Refineries Officers Association (CROA) up and awake to #DoForKerala #StandForKerala non-stop. #BPCL #KochiRefinery #EnergisingLives #KeralaFloodRelief,rescue_volunteering_or_donation_effort,HumAID
12,1,,0,,0,low,True,ADJ NOUN ADP PROPN PROPN PROPN CCONJ PRON NOUN PUNCT ADP SPACE PUNCT,Complete coverage of Tropical Storm Harvey and its aftermath -- via  :,caution_and_advice,HumAID
40,2,the South Eastern Highlands,1,,0,low,True,DET NOUN PRON VERB ADJ CCONJ ADV ADJ NOUN ADP DET PROPN PROPN PROPN ADP SYM PROPN CCONJ ADJ SYM PROPN PUNCT NOUN CCONJ NOUN ADV VERB PUNCT NOUN ADP NOUN NOUN CCONJ NOUN ADP VERB NOUN PUNCT SYM PROPN,"Each day we hear more and more devastating news from the South Eastern Highlands of #Zimbabwe and Central #Mocambique, townships and villages completely destroyed, reports of landscape shifts and discovery of decaying bodies. #CycloneIdai",infrastructure_and_utility_damage,HumAID
20,2,,0,,0,low,True,NOUN NUM ADP DET NOUN CCONJ PRON NOUN VERB PRON AUX ADJ PUNCT NOUN SYM NOUN SYM PROPN SYM PROPN,Day 5 with no power and my girls think we are homeless! 💔#irma #hurricaneirma #aftermath,infrastructure_and_utility_damage,HumAID
17,1,Florence @WSPA7,1,,0,low,True,PROPN PROPN PUNCT PROPN PROPN PROPN PROPN NOUN VERB ADP PROPN NOUN ADV ADP NOUN PROPN ADV,RT @kirstenglavin: Upstate American Red Cross volunteers head to SC coast ahead of hurricane Florence @WSPA7,rescue_volunteering_or_donation_effort,HumAID
19,2,,0,,0,low,True,PROPN PROPN PUNCT PROPN VERB PROPN NOUN VERB ADP NUM PUNCT PUNCT PUNCT PUNCT PUNCT SYM PROPN SYM NOUN,RT @ignis_fatum: #Breaking Cheviot earthquake upgraded to 7.9 (!!!) #NewZealand #eqnz,other_relevant_information,HumAID
13,1,,0,,0,medium,False,PROPN PROPN PUNCT VERB ADP PROPN PUNCT ADV VERB SYM NOUN NOUN PUNCT,"Houstons @lakewoodch, run by @JoelOsteen, now accepting #Harvey evacuees.",displaced_people_and_evacuations,HumAID
12,1,,0,,0,low,False,DET VERB PROPN PUNCT PROPN PROPN ADP PROPN PROPN PROPN SPACE SYM NOUN,The Chosen Prime – Charity Effort For Hurricane Harvey Relief  #transformers,rescue_volunteering_or_donation_effort,HumAID
15,1,in Greek wildfires,1,,0,low,True,NOUN VERB ADP ADJ NOUN VERB ADP ADJ NOUN SYM PROPN SYM PROPN SYM NOUN,Fears grow for Irish man missing in Greek wildfires #Ireland #Athens #Mati,missing_or_found_people,HumAID
22,1,@LaFabricaCentra,1,,0,low,True,NOUN NOUN VERB ADP ADP SYM PROPN ADP NOUN ADP SYM PROPN SYM PROPN SYM PROPN SYM PROPN SYM PROPN SYM NUM,Relief supplies lining up on #MassAve outside @LaFabricaCentra for #PuertoRico #HurricaneMaria #MariaPR #Boston #Cambridge #PRSeLevanta,rescue_volunteering_or_donation_effort,HumAID
57,3,california,1,need|help,2,medium,True,DET NOUN CCONJ PRON AUX AUX VERB ADP DET PROPN PROPN NOUN ADV VERB DET PROPN NOUN NOUN VERB VERB PRON NOUN VERB PRON CCONJ VERB DET PRON NOUN CCONJ PRON NOUN PUNCT PRON AUX VERB ADP DET NOUN PRON AUX VERB PUNCT PRON VERB DET NOUN PRON AUX VERB DET NOUN NOUN NOUN ADJ ADJ NOUN,The wife and i have been staying at the red cross shelter even sence the california camp fire ripped threw our home leveling it and destroying all our cars and my livelihood. We are looking for any help we can find. We need a place we can park a motor home forcthe next few months,rescue_volunteering_or_donation_effort,HumAID
13,1,east coast|New Zealand,2,,0,low,True,PROPN PROPN NOUN PUNCT NOUN ADP NOUN VERB ADP PROPN PROPN PUNCT VERB,New Zealand earthquake: evacuations as tsunami heads for east coast – live,displaced_people_and_evacuations,HumAID
12,1,Nebraska,1,,0,low,True,VERB NOUN CCONJ NOUN ADP SYM PROPN SYM PROPN PUNCT SYM NOUN,Offering thoughts and prayers for #Oxford #Nebraska - #PrayForOxford,sympathy_and_support,HumAID
16,1,,0,help,1,medium,True,PROPN NOUN PUNCT PROPN PROPN NOUN VERB NOUN ADP NOUN PUNCT ADP NOUN ADP PROPN PUNCT,"RT @GMA: Hurricane Florence victims offered help by businesses, from breweries to Tesla:",rescue_volunteering_or_donation_effort,HumAID
29,1,,0,,0,low,True,SYM NOUN PUNCT NUM ADJ PUNCT ADJ ADP NUM NOUN VERB ADP ADJ NUM NOUN PUNCT SYM PROPN VERB ADJ NOUN ADP NOUN NOUN PROPN NOUN VERB ADV PUNCT,"#KeralaFloods: 33 dead, more than 58,000 people rescued in last 24 hrs; #IMD withdraws red alert for today | Follow LIVE updates here:",injured_or_dead_people,HumAID
22,2,,0,,0,low,False,NOUN VERB DET ADJ NOUN ADP PRON ADJ NOUN ADP DET NOUN ADV PUNCT SYM NOUN SYM NOUN SYM ADJ NOUN NOUN,Florence dumping some serious water on me last night on the way home. #hurricane #florence #tropical #storm,other_relevant_information,HumAID
31,1,,0,,0,medium,True,PROPN PROPN PUNCT AUX PRON VERB ADP ADJ PROPN PUNCT NUM NOUN ADP PROPN NOUN AUX AUX VERB PUNCT NUM VERB ADJ PUNCT NUM VERB ADP ADP SYM PROPN SYM NOUN,"RT @vishiru: Do you know by 05th June, 717K+ People in 184K+ familes have been affected, 212 reported dead, 79 missing due to #FloodSL #Fl",injured_or_dead_people,HumAID
17,1,ORANGE COUNTY|TEXAS,2,evacuate,1,low,True,PROPN PROPN PUNCT PROPN PUNCT NOUN VERB PART VERB ADP SYM PROPN NOUN VERB NOUN PUNCT PROPN,"ORANGE COUNTY, TEXAS, RESIDENTS ordered to evacuate as #Harvey floods cause havoc - Reuters",displaced_people_and_evacuations,HumAID
42,1,,0,rescue,1,low,True,ADJ NOUN VERB ADP PROPN NOUN ADP SYM NOUN PUNCT PRON AUX VERB DET NOUN ADP ADJ NOUN NOUN PRON VERB NOUN ADP NOUN ADP SYM NOUN VERB NOUN CCONJ NUM NOUN ADP NOUN NOUN NOUN NOUN SYM PROPN PROPN NOUN NOUN,"Tremendous job done by @sdpofindia volunteers in #KeralaFloodRelief, we should appreciate this kind of selfless rescue service who saved thousands of lives in #KeralaFloods including leaders and 30,000 caders on field RG rescue team #SdpiInKerala @dhanyarajendran @ndtv @ANI",rescue_volunteering_or_donation_effort,HumAID
19,1,,0,,0,low,False,PROPN PROPN PUNCT NOUN ADP NOUN ADP ADJ ADJ NOUN NOUN PUNCT VERB PUNCT NOUN SPACE SYM PROPN SYM PROPN,"RT @ItaliaHandmade: Crafters in solidarity with central Italian earthquake victims: give, support  #PrayForItaly #Ea",sympathy_and_support,HumAID
22,2,,0,,0,low,True,DET NOUN AUX VERB PRON NOUN PUNCT VERB PROPN PUNCT SCONJ PRON VERB ADP ADJ PROPN NUM PROPN PROPN PUNCT SYM PROPN,"The @USNationalGuard is supporting our partners, including @fema , as we respond to dangerous Category 5 Hurricane Dorian. #Dorian",infrastructure_and_utility_damage,HumAID
25,2,,0,,0,low,True,NOUN ADP DET NOUN X AUX VERB DET NOUN NOUN ADP DET ADJ NOUN CCONJ VERB ADP PRON NOUN PUNCT INTJ INTJ PROPN PROPN PROPN,@GovernorBullock On a side note.we could pump the flood waters from the flooded states and put out our fires. Ha ha ha 😍🙏,not_humanitarian,HumAID
29,3,Key West|in Key West,2,,0,low,True,PROPN PROPN PROPN VERB NUM NOUN ADJ ADP PROPN PROPN PUNCT NUM ADP DET NUM NOUN ADP PROPN PROPN PUNCT ADJ NUM VERB ADP ADJ NOUN ADP DET PROPN,Monroe County EOC reports 8 deaths due to Hurricane Irma. Two of those 8 deaths in Key West. Other 6 occurred in other parts of the County,injured_or_dead_people,HumAID
13,1,,0,help|donate,2,medium,True,PROPN PROPN PUNCT PRON AUX ADP SYM PROPN NOUN ADV PART VERB PUNCT,RT @kasie: I am ὣ0for #PuertoRico Donate here to help:,rescue_volunteering_or_donation_effort,HumAID
15,1,,0,,0,low,False,PROPN PROPN PART NOUN AUX AUX ADV ADV ADJ SCONJ PRON VERB PUNCT NOUN VERB,"Hurricane Irma’s devastation could be much more severe than we think, scientists say",other_relevant_information,HumAID
30,1,Caribbean,1,,0,low,True,NUM NOUN ADJ DET PROPN AUX DET PROPN ADJ NOUN NOUN VERB NOUN NOUN SCONJ PRON VERB PUNCT ADJ NOUN VERB PART VERB ADP VERB VERB ADJ ADJ NOUN PUNCT,"Seven mph more an Dorian is a CAT5 catastrophic damage life threatening level hurricane as it slows, barometric pressure continues to drop in strengthening fueled warm Caribbean waters.",infrastructure_and_utility_damage,HumAID
19,1,in Kerala by Waving off Labour Charges Read More|Kerala,2,,0,low,False,PROPN PROPN PART PROPN PROPN PROPN PROPN ADP PROPN ADP VERB ADP PROPN NOUN VERB ADJ PUNCT SPACE SYM NOUN,Xiaomi India to Repair Water Damaged Smartphones in Kerala by Waving off Labour Charges Read More:  #KeralaFloods,infrastructure_and_utility_damage,HumAID
22,3,,0,emergency,1,medium,True,NOUN VERB ADP NOUN NOUN NOUN NOUN PUNCT PART ADV VERB NOUN NOUN CCONJ PRON VERB ADJ PUNCT VERB PUNCT SYM X,People respond to term flash flood emergency - not always flash flood warning but theyre different. Desensitized? #OzarksIWT,caution_and_advice,HumAID
27,3,,0,,0,low,True,PROPN PUNCT PRON AUX ADJ PART VERB PUNCT NOUN VERB NOUN NOUN VERB ADP CCONJ DET VERB NOUN ADP NOUN SCONJ NOUN VERB PUNCT NOUN SYM PROPN,Incomprehensible - This is hard to process. Video shows helicopter reining sparks down and a resulting trail of smoke as fires start. @POTUS #CaliforniaFires,other_relevant_information,HumAID
22,1,Northern California|in California history|California,3,,0,low,True,DET NOUN NOUN AUX VERB ADP NUM ADP DET PROPN PROPN NOUN PUNCT VERB DET ADJ NOUN ADP NOUN ADP PROPN NOUN,"The death toll has grown to 29 in a Northern California wildfire, matching the deadliest wildfire on record in California history→",injured_or_dead_people,HumAID
